 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Cash flow rate over revenues
0.563155072,0.600850414,0.604582686,0.613499762,0.613341213,0.999098847,0.79757871,0.809449541,0.303583501,0.781718747,0.000186637,0.467604405
0.55087018,0.620148277,0.610792869,0.610422462,0.610227879,0.999101389,0.797553117,0.809467769,0.303533469,0.781737975,0.000134138,0.470431041
0.52576415,0.587440035,0.576101504,0.603669698,0.603684112,0.999017733,0.797447148,0.809361658,0.303523076,0.781623589,0.000112861,0.459404645
0.580509921,0.606465329,0.611810054,0.615632973,0.615632973,0.999178344,0.797656042,0.809504485,0.303552321,0.781765343,0.000143852,0.47941924
0.607468435,0.665776276,0.6513732,0.651292178,0.651292178,0.999359868,0.797832565,0.809675303,0.30348102,0.7819638,0.000534356,0.478169481
0.480085799,0.542030092,0.5340757,0.602624714,0.602624714,0.99893269,0.797411733,0.80933666,0.303639333,0.781596641,0.000180971,0.465306191
0.575391215,0.609572612,0.630387066,0.626017959,0.626017959,0.999211968,0.797846952,0.809703166,0.30381529,0.78199987,0.000276834,0.490329886
0.490566958,0.562854339,0.54901226,0.619690396,0.619971461,0.99908579,0.797539421,0.809475451,0.30354217,0.781747098,0.000305974,0.465559498
0.668112904,0.735608373,0.735585417,0.617470704,0.617470704,0.999239006,0.797729916,0.809628172,0.303554497,0.781905975,0.00011263,0.490750946
0.371617998,0.425425207,0.404946732,0.601709451,0.601659003,0.998755325,0.796952581,0.808857534,0.303208142,0.781041973,0.000342978,0.460261862
0.484083264,0.544755778,0.535521174,0.603323772,0.603323772,0.998986651,0.797424184,0.809348378,0.303548454,0.78160829,0.000138301,0.460676212
0.484083264,0.552769298,0.537662616,0.606083974,0.606083974,0.999028132,0.797421555,0.809344732,0.303456609,0.781598887,0.000140845,0.461070431
0.504753083,0.568251199,0.548744579,0.606682137,0.606682137,0.999076662,0.797526694,0.809410873,0.303539028,0.781668641,0.000101991,0.466673377
0.51655048,0.586131705,0.571122651,0.619157094,0.617607633,0.999144142,0.797592821,0.809496803,0.30351365,0.781763519,0.000209765,0.478157738
0.547993955,0.646205844,0.59135928,0.635076896,0.635048069,0.9991966,0.797915984,0.80974535,0.303968044,0.781864151,0.000437106,0.475924947
0.479890801,0.548898823,0.539054553,0.608065841,0.608253218,0.998971745,0.797408136,0.809344993,0.303551355,0.781606045,0.000232198,0.457405031
0.587724857,0.650894025,0.632260828,0.613672725,0.613672725,0.99917661,0.797663513,0.809537294,0.303568757,0.781807449,0.000114133,0.49232279
0.542777751,0.603739642,0.598800792,0.605226365,0.605002955,0.999043038,0.797472879,0.80938926,0.303515341,0.78165194,0.000108698,0.463673956
0.505825574,0.570050153,0.560897264,0.618306692,0.618306692,0.999053784,0.797546061,0.809457353,0.303620722,0.781724922,0.000311409,0.48780856
0.483205772,0.53821413,0.532683763,0.612101645,0.61240433,0.999038763,0.797390982,0.809321036,0.303381199,0.781579799,0.000231736,0.461169405
0.494661922,0.562527257,0.550457733,0.617095951,0.617067124,0.99906245,0.797469421,0.809392124,0.303468694,0.78165601,0.000282847,0.469932815
0.482182031,0.465220235,0.533058515,0.602127445,0.602127445,0.998980758,0.797235072,0.809170398,0.303230137,0.781586817,0.000124887,0.468587437
0.445424853,0.507686437,0.492745864,0.602567059,0.602567059,0.998980065,0.797331495,0.809257761,0.303400051,0.781507518,0.000132635,0.459674727
0.507288061,0.562200174,0.556989132,0.605529051,0.605370501,0.999033101,0.797432761,0.809353586,0.303466035,0.781615448,0.000124541,0.465725573
0.515185492,0.563563018,0.563681139,0.634132807,0.634132807,0.999048469,0.79761952,0.80955409,0.303759941,0.781826817,0.000570666,0.466473751
0.467800907,0.527093328,0.519835109,0.601716658,0.601716658,0.998916514,0.797358195,0.809293695,0.303579392,0.781554536,0.000182474,0.46659621
0.41939258,0.469962931,0.465067723,0.596715144,0.596715144,0.998907501,0.797277404,0.809212973,0.303457334,0.781464571,0.000111358,0.461894098
0.480670794,0.547154383,0.531827186,0.635192205,0.635062483,0.999045002,0.797722999,0.80959354,0.303947983,0.781873695,0.000588937,0.468807193
0.496319407,0.565034889,0.550511269,0.602595886,0.602581473,0.998972439,0.79744286,0.809365955,0.303610813,0.781627238,0.000140498,0.464006106
0.464827183,0.525348888,0.515177472,0.606004699,0.606228109,0.99891247,0.797363314,0.809290831,0.303597036,0.781550746,0.000259026,0.477047214
0.492078194,0.553750545,0.54344451,0.599388864,0.599388864,0.998959613,0.797499302,0.809413607,0.303736013,0.781678466,0.000102107,0.482326397
0.560766343,0.58356956,0.597301783,0.627077358,0.627077358,0.999306717,0.79780213,0.809616324,0.303539028,0.781899519,0.00019901,0.484002248
0.501535612,0.555058875,0.550136517,0.609997261,0.610004468,0.99901184,0.797442721,0.809358273,0.30352791,0.781626536,0.000220172,0.467508786
0.516794228,0.580789359,0.566679158,0.604188587,0.604188587,0.999030328,0.797538176,0.809437042,0.303655769,0.781711729,0.000108351,0.473551244
0.439818652,0.482882686,0.483965951,0.596124187,0.596124187,0.998846608,0.797243788,0.809178601,0.303525735,0.781432711,0.000162816,0.458592721
0.569248769,0.614042739,0.603083677,0.606869514,0.606869514,0.999036221,0.797479381,0.809377542,0.303540962,0.781640852,0.000145586,0.471323486
0.549943938,0.596380288,0.597944215,0.619214748,0.619214748,0.99923785,0.797706536,0.809589764,0.303516067,0.781865695,0.00014177,0.485451633
0.551552674,0.604938945,0.589646127,0.611856614,0.61202237,0.999122534,0.797602643,0.80946842,0.303575525,0.781737554,0.00014177,0.456276054
0.568517525,0.635630179,0.618555597,0.615899624,0.615906831,0.999153385,0.797620627,0.809509953,0.303542895,0.781783449,0.000173339,0.469939525
0.501243114,0.557730048,0.552117351,0.624389224,0.624324363,0.999069729,0.797497504,0.809413867,0.303502531,0.781678887,0.000392008,0.484141483
0.480183298,0.556694287,0.534503988,0.606963202,0.607042477,0.998986189,0.797464441,0.809391083,0.303619514,0.781628501,0.000198317,0.466183538
0.621898308,0.622274313,0.64987419,0.630810476,0.630810476,0.999297588,0.797819837,0.809623875,0.30358906,0.781944151,0.000268045,0.484715198
0.478623312,0.540394679,0.53027464,0.606120007,0.606566829,0.998988846,0.797397345,0.809322469,0.303496731,0.781589343,0.000188025,0.470842036
0.553307659,0.612080244,0.593447187,0.618169763,0.617960766,0.999173029,0.797790647,0.809631427,0.303798613,0.781841273,0.000186522,0.466666667
0.463023449,0.486644134,0.512607741,0.59760158,0.59760158,0.998269449,0.795183345,0.807233582,0.301133399,0.781181061,0.000764242,0.484300848
0.452103544,0.507631923,0.499812624,0.606415486,0.606408279,0.998814948,0.797233135,0.809169747,0.303573591,0.781413623,0.000359398,0.459439873
0.570760006,0.621238552,0.624551636,0.629455599,0.629455599,0.999376738,0.797891221,0.809779331,0.303547971,0.782073414,0.000166979,0.504825411
0.471895871,0.535979067,0.522779592,0.591893801,0.591893801,0.998832742,0.797390982,0.809317131,0.303811906,0.781570817,0.000108814,0.457893192
0.460829718,0.495856956,0.493120617,0.6099324,0.6099324,0.998915127,0.797335092,0.8092312,0.30354217,0.781482957,0.000315803,0.4612818
0.516062984,0.545518971,0.560254832,0.604354344,0.604354344,0.999007912,0.797434836,0.809350982,0.303522351,0.781612782,0.000133445,0.470924234
0.50748306,0.552060619,0.555222442,0.609781058,0.609781058,0.999017617,0.797453235,0.809371423,0.303533952,0.781635238,0.000210805,0.464962298
0.440744893,0.504034017,0.490550886,0.602329235,0.602329235,0.998892249,0.797315586,0.809248256,0.303555947,0.781501062,0.000216703,0.463091853
0.487788232,0.560782817,0.543230366,0.600289713,0.600289713,0.99868022,0.798058751,0.809965253,0.305297629,0.782274117,0.000396171,0.439000864
0.467654658,0.559201919,0.510626907,0.60474351,0.60474351,0.99880062,0.797605271,0.809468159,0.304253732,0.781530115,0.000347141,0.445016482
0.562033832,0.627725687,0.611542374,0.608282045,0.608289252,0.999027208,0.797855944,0.809706941,0.304217719,0.7819958,0.000177271,0.481578219
0.464875932,0.527638465,0.517640131,0.61588521,0.615978899,0.998963541,0.797347405,0.809288878,0.303462409,0.781545132,0.000364371,0.456650143
0.501486862,0.563563018,0.550618341,0.605298433,0.605276813,0.999001325,0.797510508,0.809412305,0.303668337,0.781680431,0.000154837,0.462444327
0.503144347,0.565089403,0.550993094,0.606552415,0.606552415,0.999037723,0.797463472,0.809373897,0.303510024,0.781628782,0.000138879,0.469130956
0.474528348,0.534398168,0.524117993,0.604440825,0.604678649,0.998958573,0.797389322,0.809312964,0.303546037,0.781570817,0.000188025,0.466899843
0.451518549,0.492259049,0.495422667,0.605608325,0.605651566,0.998793109,0.797219993,0.809156207,0.303596311,0.781408009,0.000369227,0.463774607
0.5543314,0.600141736,0.590663312,0.629167327,0.629167327,0.999301633,0.797805173,0.809610205,0.30355498,0.781889975,0.000237633,0.484763846
0.486130746,0.545682512,0.537983832,0.603568803,0.603705732,0.99893789,0.797431654,0.809361007,0.303663261,0.781618255,0.000193113,0.46613489
0.475698338,0.537887048,0.525670539,0.605846149,0.605947044,0.998990233,0.797400112,0.809324812,0.303498664,0.781574045,0.000176693,0.461838739
0.521327938,0.573157436,0.565501365,0.609197308,0.609737817,0.999018773,0.797456694,0.809364913,0.303537819,0.781626115,0.00020884,0.465920166
0.53029786,0.587821631,0.573478238,0.603518356,0.603532769,0.999026861,0.797471634,0.80937637,0.303547004,0.781635659,0.000101298,0.451825571
0.477502072,0.73877017,0.508217785,0.609009931,0.609009931,0.99897163,0.798330452,0.810125265,0.305163003,0.781489834,0.000244456,0.46380648
0.536781553,0.600032708,0.586541035,0.629736664,0.629736664,0.999072156,0.797604164,0.809496542,0.303683806,0.781768993,0.000476307,0.462855322
0.403256472,0.45551679,0.445634135,0.601983309,0.601983309,0.998837826,0.797114024,0.809051528,0.303317873,0.78129657,0.000265733,0.4653951
0.480232048,0.551188399,0.538626265,0.63127171,0.63127171,0.999066378,0.797426397,0.809369991,0.303385307,0.781632431,0.000506835,0.483180259
0.517281724,0.569450502,0.558541678,0.614105133,0.614105133,0.999044771,0.797485468,0.809379365,0.303533469,0.781642676,0.000252897,0.464190634
0.534392824,0.596216747,0.582686439,0.60570922,0.605745254,0.999044887,0.797475093,0.809385224,0.303515341,0.781648431,0.000118759,0.466014108
0.478135816,0.537505451,0.530221104,0.602415717,0.602415717,0.998967239,0.797397899,0.80932364,0.303542653,0.781599308,0.000143042,0.466498914
0.581143665,0.590165722,0.611114085,0.628943917,0.628943917,0.999258649,0.797704185,0.809530394,0.303468694,0.781812642,0.000277065,0.491166973
0.450397309,0.519079808,0.504952085,0.604570547,0.604592168,0.998872837,0.797299677,0.809252813,0.303568757,0.781506115,0.00027244,0.463043205
0.5600351,0.605211513,0.606724129,0.610710734,0.610710734,0.999117335,0.797571101,0.80946829,0.303531535,0.781738536,0.000125928,0.479623898
0.532101594,0.589893153,0.582525831,0.607813604,0.607813604,0.999078395,0.797834916,0.809688193,0.304073666,0.78202373,0.000118412,0.46642007
0.536732804,0.577136939,0.584078377,0.610537771,0.610537771,0.999051819,0.797469283,0.809385484,0.303490688,0.781647448,0.000188834,0.467339356
0.419636328,0.482664631,0.467155629,0.602523818,0.602516612,0.998590208,0.796922146,0.808875892,0.303500356,0.781095026,0.000522099,0.452926029
0.472919612,0.540176625,0.523047272,0.601673417,0.601673417,0.998943436,0.797413393,0.809337181,0.303619755,0.781569974,0.000154953,0.469666088
0.49597816,0.555004361,0.543658654,0.601752692,0.601745485,0.998993353,0.797430962,0.809346034,0.303546037,0.781604922,0.000106154,0.465002558
0.458635987,0.559310946,0.506183415,0.605233572,0.605233572,0.998809632,0.797529737,0.809437823,0.304102912,0.78149629,0.0003461,0.46551756
0.485058256,0.572503271,0.536431286,0.609442338,0.609442338,0.999013458,0.797663789,0.809555652,0.303910761,0.781713694,0.000209533,0.511996846
0.542241505,0.598397296,0.585309706,0.607309128,0.607431644,0.999068574,0.797539698,0.809429361,0.303578908,0.781696571,0.000122112,0.471274838
0.49261444,0.551842564,0.535895926,0.602343649,0.602343649,0.998999708,0.797440093,0.80934317,0.303548696,0.781603518,0.000109276,0.46308011
0.525179155,0.586458788,0.571658012,0.621744332,0.621737125,0.999149572,0.797650094,0.809519457,0.303602111,0.781793554,0.000270589,0.480353623
0.495295666,0.558602268,0.539108089,0.61718964,0.617196846,0.999038994,0.79752199,0.809403582,0.303609604,0.781649133,0.000308403,0.470067017
0.466923414,0.535433929,0.525724075,0.611928682,0.611777339,0.998965621,0.797366911,0.809317651,0.303492138,0.78157601,0.000294873,0.462080303
0.532930337,0.601559093,0.584613737,0.61453754,0.61453754,0.99913952,0.797615508,0.80950839,0.303562714,0.781781765,0.000165129,0.483616416
0.521084191,0.572993894,0.563520531,0.605132677,0.605903804,0.999021315,0.797491555,0.809387307,0.30359341,0.781650957,0.000144893,0.466723703
0.441817384,0.489860445,0.486749826,0.614948327,0.615056429,0.998750819,0.79712523,0.809062725,0.303519209,0.781300921,0.000562572,0.468238511
0.490176961,0.52742041,0.529418063,0.615611352,0.615791522,0.999014729,0.797382405,0.809262708,0.303416487,0.781513132,0.000310137,0.464870033
0.511431775,0.572612298,0.559451791,0.620569625,0.620483143,0.999105433,0.797562247,0.809452275,0.303540962,0.781721273,0.000294642,0.471573438
0.539999025,0.59976014,0.587772365,0.608440594,0.608440594,0.999076547,0.797525172,0.809426236,0.303536853,0.781693203,0.000130322,0.467077661
0.489006971,0.552006106,0.538305048,0.602004929,0.602004929,0.998997281,0.797432484,0.809348248,0.303540478,0.781608431,0.00010627,0.468881005
0.399259006,0.452191452,0.440762353,0.596801626,0.596801626,0.998847879,0.797127028,0.809066501,0.303319082,0.781299377,0.000172414,0.458752086
0.50972554,0.568305713,0.558059853,0.60359763,0.603403047,0.99898122,0.79746112,0.809373376,0.303624106,0.781634115,0.000144893,0.460211536
0.483644518,0.527529437,0.523743241,0.612152092,0.612152092,0.998899297,0.797398037,0.809292914,0.303685256,0.781547659,0.000367262,0.473021145
0.567835031,0.63126908,0.61539697,0.616418513,0.616418513,0.999163207,0.797747624,0.80960695,0.303743989,0.781886467,0.000171605,0.463829966
0.575244967,0.622492368,0.622463729,0.615654593,0.615654593,0.999185854,0.797609283,0.809488991,0.303454917,0.781762256,0.000136682,0.472720868
0.672597865,0.695431749,0.690400985,0.627848484,0.627848484,0.99939615,0.797911004,0.809678949,0.30354217,0.781963519,0.000121881,0.482816235
0.458879735,0.431312691,0.524546282,0.607402816,0.607770363,0.999040842,0.795832715,0.808026094,0.300654351,0.781528009,0.0001553,0.461842094
0.52454541,0.567815089,0.578885379,0.607763156,0.607763156,0.999090066,0.79748118,0.809431053,0.303431472,0.781659799,0.000105923,0.462893905
0.461560961,0.517280855,0.52443921,0.606120007,0.606134421,0.999034834,0.797236594,0.809221956,0.30311968,0.781551308,0.000135063,0.462400711
0.488226978,0.553914086,0.537287863,0.6056876,0.6056876,0.99906037,0.797502899,0.809394728,0.303531535,0.781647168,0.000102338,0.461801834
0.53600156,0.581225469,0.583917769,0.612101645,0.611676444,0.999097576,0.797523374,0.809416211,0.30348948,0.781685343,0.000161197,0.468516981
0.494271925,0.549498474,0.544889983,0.612858358,0.612743049,0.999072618,0.797433452,0.809345774,0.303384582,0.781606325,0.000203289,0.463366968
0.532296592,0.597743131,0.58525617,0.61718964,0.616915781,0.999177535,0.797691319,0.8095744,0.303615647,0.781842677,0.000165245,0.474987209
0.504314337,0.558002617,0.553884041,0.611705271,0.614184407,0.999159509,0.797709995,0.80955422,0.303685981,0.781826537,0.000139458,0.487674358
0.478282065,0.536142608,0.531184753,0.602019343,0.602019343,0.998985149,0.797387938,0.8093101,0.303488029,0.781551308,0.000118874,0.464420456
0.5314191,0.579535543,0.577493442,0.611114314,0.611099901,0.999086599,0.797603334,0.809490944,0.303652143,0.781754256,0.000162932,0.478238259
0.510261785,0.571631051,0.565073077,0.611287277,0.611409793,0.999091337,0.79759033,0.809493418,0.303619514,0.78174415,0.000163047,0.464812997
0.534149076,0.592400785,0.580170245,0.618630998,0.618623791,0.999115948,0.797586595,0.809466206,0.303561506,0.781741343,0.000254169,0.47125303
0.495490664,0.557184911,0.542695005,0.610119777,0.610098157,0.999056095,0.797530567,0.809418294,0.303588818,0.781687027,0.000177386,0.469610729
0.50631307,0.575065416,0.562289202,0.60470027,0.60470027,0.998985033,0.797704323,0.809607731,0.304041037,0.78187987,0.000161891,0.463085143
0.502754351,0.5611099,0.557685101,0.61509967,0.614523127,0.999191054,0.797579678,0.809486908,0.303392317,0.781758045,0.000113324,0.485413049
0.513333008,0.568414741,0.559773007,0.619776878,0.619776878,0.999190245,0.797676793,0.809522452,0.303563681,0.781787519,0.000198317,0.487689456
0.492468191,0.551951592,0.548583971,0.609226135,0.609211721,0.999088448,0.797483255,0.809408789,0.303438481,0.781671589,0.000130785,0.465784287
0.49256569,0.546990842,0.549119332,0.605197538,0.604909266,0.999044771,0.797467346,0.809396681,0.303502048,0.781659378,0.000105576,0.469177927
0.489591966,0.552769298,0.544461695,0.605608325,0.605608325,0.999030328,0.797427089,0.809350852,0.303461926,0.781629203,0.000131132,0.456698791
0.561205089,0.609627126,0.601477595,0.620454316,0.620454316,0.999225487,0.797711517,0.809549272,0.30355063,0.781821344,0.000173917,0.475055988
0.484180763,0.549171391,0.533112051,0.61089811,0.610905317,0.999107744,0.797471358,0.809371683,0.303377331,0.781633694,0.000138764,0.463821578
0.531662848,0.595071958,0.582365223,0.610227879,0.610235086,0.999072849,0.797592406,0.809480789,0.303661811,0.781760712,0.000162816,0.464616727
0.517135475,0.570104666,0.575298464,0.607352369,0.607359576,0.999068112,0.797501931,0.809423241,0.303513408,0.781689975,0.000121418,0.464195667
0.415151367,0.47710423,0.463033353,0.604469652,0.604469652,0.998988615,0.797160783,0.809107122,0.303083667,0.781345553,0.000154606,0.45194132
0.561448837,0.594853903,0.608223138,0.621600196,0.621600196,0.999210466,0.797821359,0.809640411,0.303773959,0.781925625,0.000207452,0.487637453
0.464729684,0.502017008,0.508217785,0.604296689,0.604267862,0.998968625,0.797257898,0.809191881,0.303295395,0.781442536,0.000171489,0.461625693
0.467313411,0.518698212,0.522297768,0.602732815,0.602732815,0.998956262,0.797306317,0.809247866,0.303405852,0.781501483,0.000159116,0.465562853
0.493784429,0.556421718,0.544461695,0.608844175,0.608844175,0.999016346,0.797431101,0.809346034,0.303498181,0.781607308,0.000197045,0.459802219
0.546043972,0.60297645,0.588736014,0.613427694,0.613427694,0.999179384,0.79765535,0.809513989,0.303548938,0.781788922,0.000107426,0.469716414
0.501194365,0.558166158,0.544997056,0.603626458,0.604001211,0.999032523,0.797473294,0.809364783,0.303538061,0.781625975,0.000103148,0.469788548
0.502705601,0.558765809,0.552385031,0.615373528,0.615359114,0.999037954,0.797441614,0.809353195,0.303471352,0.781615729,0.000279956,0.474482273
0.515087993,0.575337985,0.557952781,0.606977616,0.606977616,0.999020853,0.797574283,0.809444073,0.303738913,0.781711729,0.000162585,0.459203342
0.600692244,0.650076319,0.632742652,0.616692371,0.615921244,0.999191516,0.797647327,0.809502011,0.303509541,0.781765764,0.00013541,0.474148445
0.568956272,0.614969472,0.6100969,0.615964485,0.615964485,0.999214394,0.797663098,0.809517634,0.303489238,0.781789905,0.000112977,0.473099989
0.511675523,0.567542521,0.554526474,0.618335519,0.618335519,0.999134551,0.797521575,0.809401498,0.303408994,0.781665413,0.000231042,0.460186373
0.450836055,0.506323594,0.497403501,0.605694807,0.605435362,0.998998783,0.797347681,0.809269869,0.303388933,0.781524641,0.000159925,0.461008362
0.559498854,0.603685129,0.620054607,0.616324825,0.616324825,0.999181463,0.79764622,0.809552918,0.303528393,0.781828782,0.000151715,0.466591178
0.642714376,0.704753598,0.702607206,0.628641231,0.628641231,0.999258649,0.797701141,0.809592238,0.303463135,0.781872151,0.000272208,0.486421244
0.541022766,0.603521587,0.592751218,0.607352369,0.607352369,0.999017964,0.797559065,0.809457483,0.303718369,0.781726887,0.000171489,0.464291286
0.483547019,0.549934584,0.538197976,0.603893109,0.603893109,0.998974287,0.797438294,0.809362569,0.303598728,0.781624431,0.000159578,0.459263733
0.485253254,0.538486699,0.531827186,0.610191845,0.610191845,0.999057712,0.797400942,0.809319083,0.303358962,0.781577413,0.000177155,0.456722277
0.545995223,0.596489315,0.594303764,0.613297972,0.613297972,0.999129929,0.797583552,0.809467899,0.303527185,0.781738396,0.000154837,0.470093858
0.593964803,0.637047536,0.618609133,0.613845688,0.613845688,0.999188743,0.797618829,0.80946868,0.303465552,0.781738817,0.000104882,0.463794738
0.492126944,0.550152638,0.54697789,0.607604607,0.607604607,0.999031137,0.797420725,0.809344472,0.303449116,0.781630747,0.000162354,0.460000168
0.581338663,0.644406891,0.633706301,0.617247294,0.617247294,0.999128658,0.797664896,0.809549663,0.303671721,0.781826256,0.000219362,0.470112311
0.492370692,0.551133886,0.548316291,0.606710964,0.606710964,0.999004676,0.797409104,0.809335488,0.303484162,0.781596922,0.00017438,0.465473944
0.501194365,0.558820323,0.547834467,0.60701365,0.607489298,0.999020391,0.797474816,0.809378453,0.303566098,0.781639308,0.000171258,0.465884938
0.579729927,0.626362843,0.622142513,0.612865565,0.611943095,0.999131316,0.797625884,0.809495241,0.303598003,0.781772361,0.00013171,0.472023016
0.602203481,0.642171827,0.639595267,0.612663774,0.612678188,0.999114677,0.797626991,0.809490814,0.303634741,0.781770256,0.000160157,0.465858098
0.598011017,0.643262102,0.643824616,0.61723288,0.61723288,0.999228838,0.797643177,0.809516853,0.303424221,0.781790326,0.000119106,0.469553693
0.515575489,0.572884867,0.56651855,0.608440594,0.608498249,0.999011493,0.797469559,0.809379495,0.303575525,0.781655589,0.000196351,0.466896488
0.49251694,0.549171391,0.539696986,0.606112801,0.606112801,0.999037607,0.797455033,0.809361658,0.303495522,0.781623589,0.000131941,0.469083985
0.548237703,0.59305495,0.589967343,0.604988541,0.604974128,0.999044887,0.797473433,0.809377933,0.303512441,0.781644641,0.00010627,0.466371422
0.531906596,0.589675098,0.577118689,0.607575779,0.607575779,0.998961462,0.797627406,0.809494069,0.303955717,0.781766326,0.00023162,0.470857133
0.543655243,0.580734845,0.585149098,0.616497788,0.616497788,0.999092723,0.797517702,0.809412695,0.303489721,0.781678606,0.00024353,0.458997006
0.527860381,0.5781727,0.570533754,0.61431413,0.61431413,0.999133511,0.797589224,0.809451624,0.30352936,0.781721273,0.000167673,0.465423618
0.610978404,0.660924553,0.646876171,0.607604607,0.607604607,0.9990814,0.797523235,0.80941543,0.303523318,0.781683659,0.000112052,0.465380002
0.54511773,0.591474051,0.582204615,0.609290996,0.609290996,0.999106358,0.797521575,0.809400978,0.303467968,0.781666115,0.000114133,0.455116882
0.532052845,0.573648059,0.586541035,0.626680984,0.626680984,0.999305908,0.797704323,0.809573099,0.303369839,0.781850817,0.000193344,0.471838488
0.533369083,0.571412996,0.582900584,0.614162787,0.614162787,0.999080129,0.797473433,0.809377152,0.303438723,0.781641554,0.000218553,0.453597041
0.593964803,0.641245094,0.62503346,0.612699808,0.613261938,0.999161358,0.797830213,0.809629083,0.303892392,0.78191173,0.000122806,0.460404452
0.509628041,0.570540776,0.55334868,0.599749204,0.599749204,0.998960075,0.797610943,0.809470503,0.303930097,0.781740922,0.000107426,0.459506974
0.482913275,0.5539686,0.541999036,0.608865795,0.608418974,0.99898538,0.797433037,0.809369991,0.30356634,0.781637624,0.000221213,0.459475101
0.487203237,0.540558221,0.541891964,0.60431831,0.60431831,0.998978678,0.797399006,0.809324682,0.303520901,0.781609554,0.000162122,0.456044555
0.461902208,0.502889228,0.514106751,0.602545439,0.602761643,0.998980527,0.797251673,0.809186022,0.303259624,0.781511027,0.000135295,0.466044304
0.480427046,0.542030092,0.532790835,0.601096874,0.601096874,0.998976252,0.797433176,0.809348638,0.303585676,0.781545974,0.000112861,0.463122049
0.491103203,0.542575229,0.54344451,0.602667954,0.602667954,0.999013111,0.797431239,0.809345383,0.30350519,0.781602115,0.000101182,0.464517752
0.512504266,0.571958133,0.561593233,0.599684343,0.599662722,0.998951524,0.797632801,0.809499667,0.303986171,0.781771379,0.000114596,0.465177021
0.412811388,0.459005669,0.457197923,0.613096182,0.613117802,0.998917091,0.796763608,0.808701037,0.302539603,0.780973622,0.000365064,0.46449259
0.492224443,0.525730484,0.54574656,0.606264143,0.606264143,0.999012765,0.797351416,0.809274686,0.303366455,0.781574466,0.000159347,0.462125597
0.52800663,0.579153947,0.572996413,0.609521613,0.609298203,0.999035874,0.797586734,0.809457874,0.303729003,0.781728852,0.000184787,0.469169539
0.54628772,0.597688618,0.593447187,0.610307153,0.610307153,0.999108553,0.797609836,0.809486517,0.30361758,0.781759308,0.000128241,0.473559632
0.498123141,0.55980157,0.553188072,0.610436876,0.610436876,0.999034487,0.797453235,0.809373766,0.303498906,0.781636922,0.000204445,0.459032234
0.528201628,0.580625818,0.585791531,0.61011257,0.609982848,0.999086599,0.797636536,0.809542632,0.303709909,0.781822607,0.000145008,0.471256385
0.390922829,0.410379416,0.440708817,0.602523818,0.602523818,0.998912701,0.797170329,0.809116757,0.303259382,0.781418816,0.000199357,0.457150047
0.495344416,0.559583515,0.553509289,0.613146629,0.613067355,0.999121494,0.797455448,0.809385745,0.303320774,0.781647869,0.000159578,0.460667824
0.500950617,0.56345399,0.551367846,0.614595195,0.614177201,0.999051357,0.797548413,0.809440948,0.303629907,0.781701905,0.000247578,0.465210572
0.493053186,0.539031836,0.541784892,0.605918217,0.605918217,0.998926451,0.797513551,0.809368558,0.303830275,0.781602676,0.000240061,0.466285868
0.503875591,0.565852595,0.552063815,0.608217184,0.608217184,0.999070191,0.797516318,0.809410352,0.303534436,0.781675378,0.000133098,0.459319091
0.485448252,0.553477976,0.538626265,0.60375618,0.603511149,0.999023279,0.797463749,0.809381188,0.30354072,0.781638606,0.000104535,0.469697961
0.560961342,0.618948975,0.607901922,0.610833249,0.610833249,0.999126463,0.797619244,0.809498495,0.303596552,0.781770256,0.000118643,0.466869648
0.560620095,0.61551461,0.607848386,0.620115597,0.619820118,0.999258996,0.797890529,0.80971293,0.303793295,0.781996081,0.000130322,0.467171603
0.511675523,0.571085914,0.567160983,0.60470027,0.60470027,0.998965043,0.797562386,0.809471414,0.303834867,0.781738536,0.000181896,0.46408495
0.484132014,0.554241169,0.541142459,0.60952882,0.609608095,0.999062912,0.797469698,0.8094028,0.30346821,0.781674536,0.000162701,0.46639994
0.494320675,0.544210641,0.547995075,0.61049453,0.610393635,0.999044193,0.797441338,0.809357101,0.303458059,0.781608571,0.000194038,0.479749713
0.579827427,0.629633668,0.61213127,0.621520921,0.621542542,0.99927367,0.797798395,0.809603044,0.303601386,0.781874116,0.000143158,0.456115011
0.513771754,0.57686437,0.553616361,0.614782571,0.61509967,0.999158816,0.797608591,0.80946217,0.303510266,0.781706817,0.000154953,0.473566342
0.560083849,0.614860445,0.60372611,0.617477911,0.617672495,0.99914703,0.79777128,0.809608512,0.303819157,0.781888712,0.000207914,0.478813652
0.554428899,0.606519843,0.597355319,0.608087462,0.608087462,0.999068343,0.797617999,0.809486127,0.303715952,0.781757203,0.000132866,0.466641504
0.569541267,0.614369821,0.620375823,0.616843714,0.616843714,0.999196022,0.797605548,0.809491595,0.303427121,0.781777414,0.000145471,0.471053404
0.456978501,0.502071522,0.5039349,0.594639588,0.594639588,0.998885431,0.797298985,0.809216748,0.303541445,0.781425132,0.000100257,0.463459232
0.546726466,0.601613607,0.587772365,0.608166736,0.608137909,0.999077702,0.797651892,0.809506437,0.30375559,0.781778396,0.000124194,0.465373292
