IdEmpresa,Importe debe,Importe haber,Saldo,Fecha,IdAsiento,IdApunte,SCPGC,CPGC,CPGC2,Id Mayor
1,0,68.24,-68.24,2020-05-12 00:00:00.000,"1 -2020-0144","1 -2020-0144-0489","1-57200000001","5720","57",98
1,0,0.24,-0.24,2020-05-13 00:00:00.000,"1 -2020-0145","1 -2020-0145-0492","1-57200000001","5720","57",99
1,0,1.21,-1.21,2020-05-16 00:00:00.000,"1 -2020-0146","1 -2020-0146-0494","1-57200000001","5720","57",100
1,0,363,-363,2020-05-16 00:00:00.000,"1 -2020-0147","1 -2020-0147-0495","1-57200000001","5720","57",101
1,0,238.48,-238.48,2020-05-31 00:00:00.000,"1 -2020-0149","1 -2020-0149-0499","1-57200000001","5720","57",103
1,0,302.5,-302.5,2020-05-31 00:00:00.000,"1 -2020-0150","1 -2020-0150-0505","1-57200000001","5720","57",104
1,0,0.9,-0.9,2020-06-01 00:00:00.000,"1 -2020-0156","1 -2020-0156-0524","1-57200000001","5720","57",107
1,0,621.8,-621.8,2020-06-01 00:00:00.000,"1 -2020-0156","1 -2020-0156-0525","1-57200000001","5720","57",108
1,0,29.8,-29.8,2020-06-01 00:00:00.000,"1 -2020-0159","1 -2020-0159-0536","1-57200000001","5720","57",109
1,0,0.12,-0.12,2020-06-03 00:00:00.000,"1 -2020-0160","1 -2020-0160-0539","1-57200000001","5720","57",110
1,0,89.81,-89.81,2020-06-04 00:00:00.000,"1 -2020-0161","1 -2020-0161-0541","1-57200000001","5720","57",111
1,0,252.67,-252.67,2020-06-05 00:00:00.000,"1 -2020-0162","1 -2020-0162-0543","1-57200000001","5720","57",112
1,0,0.12,-0.12,2020-06-06 00:00:00.000,"1 -2020-0163","1 -2020-0163-0545","1-57200000001","5720","57",113
1,0,581.99,-581.99,2020-06-09 00:00:00.000,"1 -2020-0164","1 -2020-0164-0548","1-57200000001","5720","57",114
1,0,68.24,-68.24,2020-06-12 00:00:00.000,"1 -2020-0165","1 -2020-0165-0552","1-57200000001","5720","57",115
1,0,200,-200,2020-06-27 00:00:00.000,"1 -2020-0166","1 -2020-0166-0555","1-57200000001","5720","57",116
1,0,78.75,-78.75,2020-06-28 00:00:00.000,"1 -2020-0167","1 -2020-0167-0557","1-57200000001","5720","57",117
1,0,238.48,-238.48,2020-06-30 00:00:00.000,"1 -2020-0171","1 -2020-0171-0569","1-57200000001","5720","57",118
1,0,15,-15,2020-07-01 00:00:00.000,"1 -2020-0180","1 -2020-0180-0600","1-57200000001","5720","57",121
1,0,30.23,-30.23,2020-07-01 00:00:00.000,"1 -2020-0192","1 -2020-0192-0648","1-57200000001","5720","57",122
1,0,0.24,-0.24,2020-07-02 00:00:00.000,"1 -2020-0193","1 -2020-0193-0650","1-57200000001","5720","57",123
1,0,78.01,-78.01,2020-07-04 00:00:00.000,"1 -2020-0194","1 -2020-0194-0654","1-57200000001","5720","57",124
1,0,142.09,-142.09,2020-07-05 00:00:00.000,"1 -2020-0196","1 -2020-0196-0659","1-57200000001","5720","57",125
1,0,581.18,-581.18,2020-07-09 00:00:00.000,"1 -2020-0198","1 -2020-0198-0665","1-57200000001","5720","57",126
1,0,622.7,-622.7,2020-07-10 00:00:00.000,"1 -2020-0199","1 -2020-0199-0667","1-57200000001","5720","57",127
1,0,68.24,-68.24,2020-07-12 00:00:00.000,"1 -2020-0200","1 -2020-0200-0672","1-57200000001","5720","57",128
1,0,4.4,-4.4,2020-07-16 00:00:00.000,"1 -2020-0201","1 -2020-0201-0675","1-57200000001","5720","57",129
1,0,347.49,-347.49,2020-07-22 00:00:00.000,"1 -2020-0202","1 -2020-0202-0677","1-57200000001","5720","57",130
1,0,452.15,-452.15,2020-07-22 00:00:00.000,"1 -2020-0203","1 -2020-0203-0679","1-57200000001","5720","57",131
1,0,161.21,-161.21,2020-07-25 00:00:00.000,"1 -2020-0205","1 -2020-0205-0686","1-57200000001","5720","57",132
1,0,238.48,-238.48,2020-07-30 00:00:00.000,"1 -2020-0207","1 -2020-0207-0695","1-57200000001","5720","57",133
1,0,131.47,-131.47,2020-08-01 00:00:00.000,"1 -2020-0212","1 -2020-0212-0709","1-57200000001","5720","57",136
1,0,29.8,-29.8,2020-08-01 00:00:00.000,"1 -2020-0213","1 -2020-0213-0714","1-57200000001","5720","57",137
1,0,121,-121,2020-08-02 00:00:00.000,"1 -2020-0216","1 -2020-0216-0726","1-57200000001","5720","57",138
1,0,291.5,-291.5,2020-08-02 00:00:00.000,"1 -2020-0217","1 -2020-0217-0730","1-57200000001","5720","57",139
1,0,0.12,-0.12,2020-08-02 00:00:00.000,"1 -2020-0218","1 -2020-0218-0732","1-57200000001","5720","57",140
1,0,65.72,-65.72,2020-08-05 00:00:00.000,"1 -2020-0219","1 -2020-0219-0736","1-57200000001","5720","57",141
1,0,108.1,-108.1,2020-08-06 00:00:00.000,"1 -2020-0220","1 -2020-0220-0738","1-57200000001","5720","57",142
1,0,140.59,-140.59,2020-08-06 00:00:00.000,"1 -2020-0221","1 -2020-0221-0740","1-57200000001","5720","57",143
1,0,581.18,-581.18,2020-08-09 00:00:00.000,"1 -2020-0224","1 -2020-0224-0749","1-57200000001","5720","57",144
1,0,622.7,-622.7,2020-08-09 00:00:00.000,"1 -2020-0225","1 -2020-0225-0751","1-57200000001","5720","57",145
1,0,600,-600,2020-08-12 00:00:00.000,"1 -2020-0227","1 -2020-0227-0759","1-57200000001","5720","57",146
1,0,600,-600,2020-08-12 00:00:00.000,"1 -2020-0228","1 -2020-0228-0761","1-57200000001","5720","57",147
1,0,68.24,-68.24,2020-08-14 00:00:00.000,"1 -2020-0231","1 -2020-0231-0767","1-57200000001","5720","57",148
1,0,238.48,-238.48,2020-08-30 00:00:00.000,"1 -2020-0234","1 -2020-0234-0778","1-57200000001","5720","57",149
1,0,29.8,-29.8,2020-09-01 00:00:00.000,"1 -2020-0240","1 -2020-0240-0798","1-57200000001","5720","57",151
1,0,0.12,-0.12,2020-09-02 00:00:00.000,"1 -2020-0242","1 -2020-0242-0804","1-57200000001","5720","57",152
1,0,85.66,-85.66,2020-09-04 00:00:00.000,"1 -2020-0243","1 -2020-0243-0808","1-57200000001","5720","57",153
1,0,611.04,-611.04,2020-09-05 00:00:00.000,"1 -2020-0245","1 -2020-0245-0813","1-57200000001","5720","57",154
1,0,134.2,-134.2,2020-09-05 00:00:00.000,"1 -2020-0246","1 -2020-0246-0815","1-57200000001","5720","57",155
1,0,121,-121,2020-09-05 00:00:00.000,"1 -2020-0247","1 -2020-0247-0817","1-57200000001","5720","57",156
1,0,581.94,-581.94,2020-09-09 00:00:00.000,"1 -2020-0248","1 -2020-0248-0820","1-57200000001","5720","57",157
1,0,622.7,-622.7,2020-09-10 00:00:00.000,"1 -2020-0249","1 -2020-0249-0822","1-57200000001","5720","57",158
1,0,68.24,-68.24,2020-09-18 00:00:00.000,"1 -2020-0252","1 -2020-0252-0832","1-57200000001","5720","57",160
1,0,390.37,-390.37,2020-09-18 00:00:00.000,"1 -2020-0253","1 -2020-0253-0835","1-57200000001","5720","57",161
1,0,14.54,-14.54,2020-09-30 00:00:00.000,"1 -2020-0255","1 -2020-0255-0841","1-57200000001","5720","57",162
1,0,3.57,-3.57,2020-09-30 00:00:00.000,"1 -2020-0256","1 -2020-0256-0843","1-57200000001","5720","57",163
1,0,40.08,-40.08,2020-09-30 00:00:00.000,"1 -2020-0258","1 -2020-0258-0848","1-57200000001","5720","57",164
1,0,135.01,-135.01,2020-10-05 00:00:00.000,"1 -2020-0270","1 -2020-0270-0891","1-57200000001","5720","57",166
1,0,0.36,-0.36,2020-10-05 00:00:00.000,"1 -2020-0271","1 -2020-0271-0892","1-57200000001","5720","57",167
1,0,228.86,-228.86,2020-10-07 00:00:00.000,"1 -2020-0272","1 -2020-0272-0897","1-57200000001","5720","57",168
1,0,121,-121,2020-10-07 00:00:00.000,"1 -2020-0273","1 -2020-0273-0899","1-57200000001","5720","57",169
1,0,91.45,-91.45,2020-10-07 00:00:00.000,"1 -2020-0274","1 -2020-0274-0901","1-57200000001","5720","57",170
1,0,18,-18,2020-10-08 00:00:00.000,"1 -2020-0276","1 -2020-0276-0906","1-57200000001","5720","57",171
1,0,579.25,-579.25,2020-10-09 00:00:00.000,"1 -2020-0277","1 -2020-0277-0909","1-57200000001","5720","57",172
1,0,622.7,-622.7,2020-10-10 00:00:00.000,"1 -2020-0278","1 -2020-0278-0911","1-57200000001","5720","57",173
1,0,30,-30,2020-10-10 00:00:00.000,"1 -2020-0279","1 -2020-0279-0914","1-57200000001","5720","57",174
1,0,0.25,-0.25,2020-10-16 00:00:00.000,"1 -2020-0280","1 -2020-0280-0916","1-57200000001","5720","57",175
1,0,43.52,-43.52,2020-10-21 00:00:00.000,"1 -2020-0283","1 -2020-0283-0923","1-57200000001","5720","57",177
1,0,180,-180,2020-10-21 00:00:00.000,"1 -2020-0284","1 -2020-0284-0925","1-57200000001","5720","57",178
1,0,347.49,-347.49,2020-10-21 00:00:00.000,"1 -2020-0285","1 -2020-0285-0927","1-57200000001","5720","57",179
1,0,68.24,-68.24,2020-10-23 00:00:00.000,"1 -2020-0287","1 -2020-0287-0933","1-57200000001","5720","57",181
1,0,238.48,-238.48,2020-10-30 00:00:00.000,"1 -2020-0288","1 -2020-0288-0937","1-57200000001","5720","57",182
1,0,1309.76,-1309.76,2020-11-01 00:00:00.000,"1 -2020-0294","1 -2020-0294-0954","1-57200000001","5720","57",184
1,0,621.8,-621.8,2020-11-01 00:00:00.000,"1 -2020-0296","1 -2020-0296-0963","1-57200000001","5720","57",186
1,0,0.9,-0.9,2020-11-01 00:00:00.000,"1 -2020-0296","1 -2020-0296-0965","1-57200000001","5720","57",187
1,0,0.24,-0.24,2020-11-04 00:00:00.000,"1 -2020-0301","1 -2020-0301-0981","1-57200000001","5720","57",188
1,0,90.57,-90.57,2020-11-04 00:00:00.000,"1 -2020-0302","1 -2020-0302-0987","1-57200000001","5720","57",189
1,0,373.77,-373.77,2020-11-04 00:00:00.000,"1 -2020-0303","1 -2020-0303-0992","1-57200000001","5720","57",190
1,0,249.76,-249.76,2020-11-04 00:00:00.000,"1 -2020-0304","1 -2020-0304-0997","1-57200000001","5720","57",191
1,0,29.8,-29.8,2020-11-04 00:00:00.000,"1 -2020-0305","1 -2020-0305-1002","1-57200000001","5720","57",192
1,0,183.4,-183.4,2020-11-05 00:00:00.000,"1 -2020-0306","1 -2020-0306-1007","1-57200000001","5720","57",193
1,0,1.21,-1.21,2020-11-05 00:00:00.000,"1 -2020-0307","1 -2020-0307-1009","1-57200000001","5720","57",194
1,0,1309.76,-1309.76,2020-11-05 00:00:00.000,"1 -2020-0308","1 -2020-0308-1012","1-57200000001","5720","57",195
1,0,121,-121,2020-11-05 00:00:00.000,"1 -2020-0309","1 -2020-0309-1015","1-57200000001","5720","57",196
1,0,67.04,-67.04,2020-11-06 00:00:00.000,"1 -2020-0310","1 -2020-0310-1019","1-57200000001","5720","57",197
1,0,579.25,-579.25,2020-11-09 00:00:00.000,"1 -2020-0313","1 -2020-0313-1026","1-57200000001","5720","57",198
1,0,0.12,-0.12,2020-11-11 00:00:00.000,"1 -2020-0315","1 -2020-0315-1030","1-57200000001","5720","57",200
1,0,68.24,-68.24,2020-11-15 00:00:00.000,"1 -2020-0317","1 -2020-0317-1039","1-57200000001","5720","57",201
1,0,5,-5,2020-11-25 00:00:00.000,"1 -2020-0319","1 -2020-0319-1044","1-57200000001","5720","57",203
1,0,430.44,-430.44,2020-11-26 00:00:00.000,"1 -2020-0320","1 -2020-0320-1046","1-57200000001","5720","57",204
1,0,238.48,-238.48,2020-11-30 00:00:00.000,"1 -2020-0323","1 -2020-0323-1054","1-57200000001","5720","57",205
1,0,621.8,-621.8,2020-12-01 00:00:00.000,"1 -2020-0327","1 -2020-0327-1072","1-57200000001","5720","57",207
1,0,0.9,-0.9,2020-12-01 00:00:00.000,"1 -2020-0328","1 -2020-0328-1075","1-57200000001","5720","57",208
1,0,29.8,-29.8,2020-12-02 00:00:00.000,"1 -2020-0335","1 -2020-0335-1099","1-57200000001","5720","57",209
1,0,0.36,-0.36,2020-12-03 00:00:00.000,"1 -2020-0336","1 -2020-0336-1100","1-57200000001","5720","57",210
1,0,121,-121,2020-12-04 00:00:00.000,"1 -2020-0337","1 -2020-0337-1104","1-57200000001","5720","57",211
1,0,185.34,-185.34,2020-12-04 00:00:00.000,"1 -2020-0338","1 -2020-0338-1105","1-57200000001","5720","57",212
1,0,1.21,-1.21,2020-12-04 00:00:00.000,"1 -2020-0339","1 -2020-0339-1107","1-57200000001","5720","57",213
1,0,68.67,-68.67,2020-12-05 00:00:00.000,"1 -2020-0342","1 -2020-0342-1118","1-57200000001","5720","57",215
1,0,143.61,-143.61,2020-12-05 00:00:00.000,"1 -2020-0343","1 -2020-0343-1123","1-57200000001","5720","57",216
1,0,35.94,-35.94,2020-12-05 00:00:00.000,"1 -2020-0344","1 -2020-0344-1126","1-57200000001","5720","57",217
1,0,0.12,-0.12,2020-12-09 00:00:00.000,"1 -2020-0345","1 -2020-0345-1127","1-57200000001","5720","57",218
1,0,578.89,-578.89,2020-12-09 00:00:00.000,"1 -2020-0346","1 -2020-0346-1131","1-57200000001","5720","57",219
1,0,154.47,-154.47,2020-12-17 00:00:00.000,"1 -2020-0349","1 -2020-0349-1142","1-57200000001","5720","57",221
1,0,50.97,-50.97,2020-12-20 00:00:00.000,"1 -2020-0350","1 -2020-0350-1145","1-57200000001","5720","57",222
1,0,43.52,-43.52,2020-12-20 00:00:00.000,"1 -2020-0351","1 -2020-0351-1147","1-57200000001","5720","57",223
1,0,500,-500,2020-12-24 00:00:00.000,"1 -2020-0353","1 -2020-0353-1152","1-57200000001","5720","57",224
1,0,500,-500,2020-12-24 00:00:00.000,"1 -2020-0354","1 -2020-0354-1154","1-57200000001","5720","57",225
1,0,500,-500,2020-12-30 00:00:00.000,"1 -2020-0356","1 -2020-0356-1157","1-57200000001","5720","57",227
1,0,1.21,-1.21,2020-12-30 00:00:00.000,"1 -2020-0357","1 -2020-0357-1159","1-57200000001","5720","57",228
1,0,238.48,-238.48,2020-12-30 00:00:00.000,"1 -2020-0358","1 -2020-0358-1163","1-57200000001","5720","57",229
1,0,29.8,-29.8,2020-12-31 00:00:00.000,"1 -2020-0384","1 -2020-0384-1225","1-57200000001","5720","57",231
1,0,623.66,-623.66,2021-01-01 00:00:00.000,"1 -2021-0009","1 -2021-0009-0063","1-57200000001","5720","57",233
1,0,13.42,-13.42,2021-01-01 00:00:00.000,"1 -2021-0011","1 -2021-0011-0069","1-57200000001","5720","57",234
1,0,0.48,-0.48,2021-01-02 00:00:00.000,"1 -2021-0012","1 -2021-0012-0070","1-57200000001","5720","57",235
1,0,135.02,-135.02,2021-01-02 00:00:00.000,"1 -2021-0013","1 -2021-0013-0076","1-57200000001","5720","57",236
1,0,252.15,-252.15,2021-01-03 00:00:00.000,"1 -2021-0018","1 -2021-0018-0093","1-57200000001","5720","57",237
1,0,199.81,-199.81,2021-01-03 00:00:00.000,"1 -2021-0019","1 -2021-0019-0098","1-57200000001","5720","57",238
1,0,121,-121,2021-01-03 00:00:00.000,"1 -2021-0020","1 -2021-0020-0103","1-57200000001","5720","57",239
1,0,17.57,-17.57,2021-01-07 00:00:00.000,"1 -2021-0022","1 -2021-0022-0110","1-57200000001","5720","57",241
1,0,38.47,-38.47,2021-01-08 00:00:00.000,"1 -2021-0023","1 -2021-0023-0116","1-57200000001","5720","57",242
1,0,580.16,-580.16,2021-01-09 00:00:00.000,"1 -2021-0024","1 -2021-0024-0120","1-57200000001","5720","57",243
1,0,695.75,-695.75,2021-01-15 00:00:00.000,"1 -2021-0026","1 -2021-0026-0124","1-57200000001","5720","57",245
1,0,4.47,-4.47,2021-01-15 00:00:00.000,"1 -2021-0027","1 -2021-0027-0126","1-57200000001","5720","57",246
1,0,196.63,-196.63,2021-01-17 00:00:00.000,"1 -2021-0028","1 -2021-0028-0130","1-57200000001","5720","57",247
1,0,147.23,-147.23,2021-01-21 00:00:00.000,"1 -2021-0029","1 -2021-0029-0133","1-57200000001","5720","57",248
1,0,427.67,-427.67,2021-01-21 00:00:00.000,"1 -2021-0030","1 -2021-0030-0135","1-57200000001","5720","57",249
1,0,1495.1,-1495.1,2021-01-22 00:00:00.000,"1 -2021-0031","1 -2021-0031-0136","1-57200000001","5720","57",250
1,0,132.23,-132.23,2021-01-22 00:00:00.000,"1 -2021-0032","1 -2021-0032-0139","1-57200000001","5720","57",251
1,0,1,-1,2021-01-22 00:00:00.000,"1 -2021-0033","1 -2021-0033-0141","1-57200000001","5720","57",252
1,0,600,-600,2021-01-22 00:00:00.000,"1 -2021-0034","1 -2021-0034-0143","1-57200000001","5720","57",253
1,0,0.12,-0.12,2021-01-22 00:00:00.000,"1 -2021-0035","1 -2021-0035-0144","1-57200000001","5720","57",254
1,0,1.21,-1.21,2021-01-28 00:00:00.000,"1 -2021-0039","1 -2021-0039-0154","1-57200000001","5720","57",257
1,0,0.12,-0.12,2021-01-29 00:00:00.000,"1 -2021-0040","1 -2021-0040-0157","1-57200000001","5720","57",258
1,0,238.48,-238.48,2021-01-30 00:00:00.000,"1 -2021-0041","1 -2021-0041-0162","1-57200000001","5720","57",259
1,0,334.86,-334.86,2021-01-30 00:00:00.000,"1 -2021-0042","1 -2021-0042-0164","1-57200000001","5720","57",260
1,0,29.8,-29.8,2021-02-01 00:00:00.000,"1 -2021-0049","1 -2021-0049-0187","1-57200000001","5720","57",262
1,0,20,-20,2021-02-04 00:00:00.000,"1 -2021-0052","1 -2021-0052-0196","1-57200000001","5720","57",264
1,0,291.5,-291.5,2021-02-04 00:00:00.000,"1 -2021-0053","1 -2021-0053-0200","1-57200000001","5720","57",265
1,0,0.36,-0.36,2021-02-04 00:00:00.000,"1 -2021-0054","1 -2021-0054-0202","1-57200000001","5720","57",266
1,0,121.87,-121.87,2021-02-05 00:00:00.000,"1 -2021-0055","1 -2021-0055-0206","1-57200000001","5720","57",267
1,0,121,-121,2021-02-05 00:00:00.000,"1 -2021-0056","1 -2021-0056-0208","1-57200000001","5720","57",268
1,0,224.32,-224.32,2021-02-05 00:00:00.000,"1 -2021-0057","1 -2021-0057-0210","1-57200000001","5720","57",269
1,0,70.46,-70.46,2021-02-06 00:00:00.000,"1 -2021-0058","1 -2021-0058-0214","1-57200000001","5720","57",270
1,0,75.97,-75.97,2021-02-06 00:00:00.000,"1 -2021-0059","1 -2021-0059-0220","1-57200000001","5720","57",271
1,0,54.21,-54.21,2021-02-06 00:00:00.000,"1 -2021-0060","1 -2021-0060-0225","1-57200000001","5720","57",272
1,0,624.56,-624.56,2021-02-10 00:00:00.000,"1 -2021-0062","1 -2021-0062-0233","1-57200000001","5720","57",274
1,0,580.16,-580.16,2021-02-10 00:00:00.000,"1 -2021-0063","1 -2021-0063-0237","1-57200000001","5720","57",275
1,0,350.82,-350.82,2021-02-18 00:00:00.000,"1 -2021-0064","1 -2021-0064-0241","1-57200000001","5720","57",276
1,0,100,-100,2021-02-25 00:00:00.000,"1 -2021-0065","1 -2021-0065-0244","1-57200000001","5720","57",277
1,0,238.48,-238.48,2021-02-28 00:00:00.000,"1 -2021-0069","1 -2021-0069-0255","1-57200000001","5720","57",279
1,0,0.36,-0.36,2021-03-02 00:00:00.000,"1 -2021-0075","1 -2021-0075-0277","1-57200000001","5720","57",281
1,0,29.8,-29.8,2021-03-02 00:00:00.000,"1 -2021-0076","1 -2021-0076-0283","1-57200000001","5720","57",282
1,0,20.84,-20.84,2021-03-04 00:00:00.000,"1 -2021-0079","1 -2021-0079-0294","1-57200000001","5720","57",283
1,0,156.45,-156.45,2021-03-05 00:00:00.000,"1 -2021-0080","1 -2021-0080-0297","1-57200000001","5720","57",284
1,0,128.76,-128.76,2021-03-05 00:00:00.000,"1 -2021-0081","1 -2021-0081-0299","1-57200000001","5720","57",285
1,0,121,-121,2021-03-05 00:00:00.000,"1 -2021-0082","1 -2021-0082-0303","1-57200000001","5720","57",286
1,0,38.47,-38.47,2021-03-06 00:00:00.000,"1 -2021-0084","1 -2021-0084-0309","1-57200000001","5720","57",287
1,0,580.27,-580.27,2021-03-09 00:00:00.000,"1 -2021-0085","1 -2021-0085-0312","1-57200000001","5720","57",288
1,0,694.08,-694.08,2021-03-10 00:00:00.000,"1 -2021-0086","1 -2021-0086-0314","1-57200000001","5720","57",289
1,0,624.56,-624.56,2021-03-10 00:00:00.000,"1 -2021-0087","1 -2021-0087-0319","1-57200000001","5720","57",290
1,0,1210,-1210,2021-03-11 00:00:00.000,"1 -2021-0090","1 -2021-0090-0327","1-57200000001","5720","57",292
1,0,281.26,-281.26,2021-03-18 00:00:00.000,"1 -2021-0092","1 -2021-0092-0333","1-57200000001","5720","57",294
1,0,238.48,-238.48,2021-03-30 00:00:00.000,"1 -2021-0093","1 -2021-0093-0337","1-57200000001","5720","57",295
1,0,15,-15,2021-03-31 00:00:00.000,"1 -2021-0094","1 -2021-0094-0339","1-57200000001","5720","57",296
1,0,29.8,-29.8,2021-04-01 00:00:00.000,"1 -2021-0100","1 -2021-0100-0363","1-57200000001","5720","57",298
1,0,121,-121,2021-04-01 00:00:00.000,"1 -2021-0101","1 -2021-0101-0368","1-57200000001","5720","57",299
1,0,80.72,-80.72,2021-04-02 00:00:00.000,"1 -2021-0102","1 -2021-0102-0373","1-57200000001","5720","57",300
1,0,0.36,-0.36,2021-04-02 00:00:00.000,"1 -2021-0103","1 -2021-0103-0375","1-57200000001","5720","57",301
1,0,21.27,-21.27,2021-04-06 00:00:00.000,"1 -2021-0105","1 -2021-0105-0384","1-57200000001","5720","57",302
1,0,47.52,-47.52,2021-04-06 00:00:00.000,"1 -2021-0106","1 -2021-0106-0389","1-57200000001","5720","57",303
1,0,105.17,-105.17,2021-04-07 00:00:00.000,"1 -2021-0107","1 -2021-0107-0394","1-57200000001","5720","57",304
1,0,38.47,-38.47,2021-04-07 00:00:00.000,"1 -2021-0108","1 -2021-0108-0400","1-57200000001","5720","57",305
1,0,1210,-1210,2021-04-08 00:00:00.000,"1 -2021-0109","1 -2021-0109-0403","1-57200000001","5720","57",306
1,0,624.56,-624.56,2021-04-09 00:00:00.000,"1 -2021-0110","1 -2021-0110-0408","1-57200000001","5720","57",307
1,0,579.87,-579.87,2021-04-09 00:00:00.000,"1 -2021-0111","1 -2021-0111-0412","1-57200000001","5720","57",308
1,0,694.08,-694.08,2021-04-14 00:00:00.000,"1 -2021-0112","1 -2021-0112-0416","1-57200000001","5720","57",309
1,0,181.04,-181.04,2021-04-14 00:00:00.000,"1 -2021-0113","1 -2021-0113-0421","1-57200000001","5720","57",310
1,0,4.47,-4.47,2021-04-16 00:00:00.000,"1 -2021-0114","1 -2021-0114-0424","1-57200000001","5720","57",311
1,0,238.48,-238.48,2021-04-21 00:00:00.000,"1 -2021-0115","1 -2021-0115-0427","1-57200000001","5720","57",312
1,0,268.26,-268.26,2021-04-21 00:00:00.000,"1 -2021-0116","1 -2021-0116-0431","1-57200000001","5720","57",313
1,0,29.8,-29.8,2021-05-04 00:00:00.000,"1 -2021-0123","1 -2021-0123-0459","1-57200000001","5720","57",315
1,0,373.78,-373.78,2021-05-04 00:00:00.000,"1 -2021-0124","1 -2021-0124-0463","1-57200000001","5720","57",316
1,0,315.56,-315.56,2021-05-05 00:00:00.000,"1 -2021-0125","1 -2021-0125-0468","1-57200000001","5720","57",317
1,0,1.99,-1.99,2021-05-05 00:00:00.000,"1 -2021-0126","1 -2021-0126-0473","1-57200000001","5720","57",318
1,0,0.61,-0.61,2021-05-05 00:00:00.000,"1 -2021-0127","1 -2021-0127-0475","1-57200000001","5720","57",319
1,0,60.43,-60.43,2021-05-05 00:00:00.000,"1 -2021-0128","1 -2021-0128-0481","1-57200000001","5720","57",320
1,0,20.84,-20.84,2021-05-06 00:00:00.000,"1 -2021-0129","1 -2021-0129-0486","1-57200000001","5720","57",321
1,0,121,-121,2021-05-06 00:00:00.000,"1 -2021-0130","1 -2021-0130-0491","1-57200000001","5720","57",322
1,0,38.47,-38.47,2021-05-07 00:00:00.000,"1 -2021-0131","1 -2021-0131-0497","1-57200000001","5720","57",323
1,0,624.56,-624.56,2021-05-08 00:00:00.000,"1 -2021-0132","1 -2021-0132-0503","1-57200000001","5720","57",324
1,0,579.87,-579.87,2021-05-09 00:00:00.000,"1 -2021-0133","1 -2021-0133-0507","1-57200000001","5720","57",325
1,0,694.08,-694.08,2021-05-11 00:00:00.000,"1 -2021-0134","1 -2021-0134-0511","1-57200000001","5720","57",326
1,0,53.5,-53.5,2021-05-11 00:00:00.000,"1 -2021-0135","1 -2021-0135-0516","1-57200000001","5720","57",327
1,0,1210,-1210,2021-05-13 00:00:00.000,"1 -2021-0145","1 -2021-0145-0550","1-57200000001","5720","57",328
1,0,360,-360,2021-05-13 00:00:00.000,"1 -2021-0146","1 -2021-0146-0555","1-57200000001","5720","57",329
1,0,268.26,-268.26,2021-05-15 00:00:00.000,"1 -2021-0147","1 -2021-0147-0560","1-57200000001","5720","57",330
1,0,1.09,-1.09,2021-05-19 00:00:00.000,"1 -2021-0149","1 -2021-0149-0572","1-57200000001","5720","57",332
1,0,348.85,-348.85,2021-05-21 00:00:00.000,"1 -2021-0150","1 -2021-0150-0576","1-57200000001","5720","57",333
1,0,653.46,-653.46,2021-05-21 00:00:00.000,"1 -2021-0151","1 -2021-0151-0578","1-57200000001","5720","57",334
1,0,43.52,-43.52,2021-05-21 00:00:00.000,"1 -2021-0152","1 -2021-0152-0580","1-57200000001","5720","57",335
1,0,238.48,-238.48,2021-05-30 00:00:00.000,"1 -2021-0153","1 -2021-0153-0583","1-57200000001","5720","57",336
1,0,29.8,-29.8,2021-06-01 00:00:00.000,"1 -2021-0159","1 -2021-0159-0607","1-57200000001","5720","57",338
1,0,0.36,-0.36,2021-06-02 00:00:00.000,"1 -2021-0160","1 -2021-0160-0609","1-57200000001","5720","57",339
1,0,28.5,-28.5,2021-06-02 00:00:00.000,"1 -2021-0161","1 -2021-0161-0614","1-57200000001","5720","57",340
1,0,200,-200,2021-06-03 00:00:00.000,"1 -2021-0162","1 -2021-0162-0617","1-57200000001","5720","57",341
1,0,121,-121,2021-06-03 00:00:00.000,"1 -2021-0163","1 -2021-0163-0621","1-57200000001","5720","57",342
1,0,63.17,-63.17,2021-06-04 00:00:00.000,"1 -2021-0164","1 -2021-0164-0626","1-57200000001","5720","57",343
1,0,20.84,-20.84,2021-06-04 00:00:00.000,"1 -2021-0165","1 -2021-0165-0631","1-57200000001","5720","57",344
1,0,257.53,-257.53,2021-06-05 00:00:00.000,"1 -2021-0166","1 -2021-0166-0636","1-57200000001","5720","57",345
1,0,1.99,-1.99,2021-06-05 00:00:00.000,"1 -2021-0167","1 -2021-0167-0641","1-57200000001","5720","57",346
1,0,38.47,-38.47,2021-06-08 00:00:00.000,"1 -2021-0168","1 -2021-0168-0647","1-57200000001","5720","57",347
1,0,579.27,-579.27,2021-06-09 00:00:00.000,"1 -2021-0169","1 -2021-0169-0651","1-57200000001","5720","57",348
1,0,624.56,-624.56,2021-06-09 00:00:00.000,"1 -2021-0170","1 -2021-0170-0656","1-57200000001","5720","57",349
1,0,694.08,-694.08,2021-06-10 00:00:00.000,"1 -2021-0171","1 -2021-0171-0661","1-57200000001","5720","57",350
1,0,34.08,-34.08,2021-06-15 00:00:00.000,"1 -2021-0182","1 -2021-0182-0704","1-57200000001","5720","57",352
1,0,1.21,-1.21,2021-06-16 00:00:00.000,"1 -2021-0183","1 -2021-0183-0705","1-57200000001","5720","57",353
1,0,268.26,-268.26,2021-06-16 00:00:00.000,"1 -2021-0184","1 -2021-0184-0711","1-57200000001","5720","57",354
