,Revenue,Revenue Growth,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expense,Operating Expenses,Operating Income,Interest Expense,Earnings before Tax,Income Tax Expense,Net Income - Non-Controlling int,Net Income - Discontinued ops,Net Income,Preferred Dividends,Net Income Com,EPS,EPS Diluted,Weighted Average Shs Out,Weighted Average Shs Out (Dil),Dividend per Share,Gross Margin,EBITDA Margin,EBIT Margin,Profit Margin,Free Cash Flow margin,EBITDA,EBIT,Consolidated Income
3221,49417000.0,0.3751,24083000.0,25334000.0,23637000.0,19018000.0,42655000.0,-17321000.0,890000.0,-17754000.0,0.0,0.0,0.0,-17754000.0,0.0,-17754000.0,-1.08,-1.08,17094074.0,16372638.0,0.0,0.5127,-0.312,-0.3413,-0.359,-0.3357,-15414000.0,-16864000.0,-17754000.0
3222,0.0,0.0,0.0,0.0,29290000.0,35431000.0,64721000.0,-64721000.0,3314000.0,-66738000.0,0.0,0.0,0.0,-66738000.0,0.0,-66738000.0,-2.49,-2.49,33795656.0,26753906.0,0.0,0.0,-349.956,0.0,-370.711,0.0,-62469000.0,-63424000.0,-66738000.0
3223,408518000.0,0.0736,183255000.0,225263000.0,0.0,143708000.0,146659000.0,78604000.0,4219000.0,75178000.0,9963000.0,0.0,0.0,65215000.0,0.0,65215000.0,4.65,4.64,13871913.0,13929000.0,2.11,0.5514,0.213,0.1944,0.16,0.1296,87197000.0,79397000.0,65215000.0
3224,80511000.0,0.1971,0.0,80511000.0,0.0,38343000.0,56266000.0,24245000.0,0.0,24245000.0,7482000.0,0.0,0.0,16763000.0,953000.0,15810000.0,1.02,1.02,15801875.0,15567000.0,0.56,1.0,0.299,0.3011,0.196,0.4777,24070000.0,24245000.0,16763000.0
3225,218463000.0,0.0417,128071000.0,90392000.0,85646000.0,42310000.0,131047000.0,-40655000.0,0.0,-39822000.0,1012000.0,0.0,0.0,-40834000.0,0.0,-40834000.0,-0.92,-0.92,44744483.0,44498000.0,0.0,0.4138,-0.166,-0.1823,-0.187,-0.0552,-36213000.0,-39822000.0,-40834000.0
3226,38782000.0,0.059,6329000.0,32453000.0,0.0,2854000.0,4536000.0,27917000.0,11725000.0,-1573000.0,0.0,0.0,0.0,-1573000.0,0.0,-1573000.0,-0.1,-0.1,16049352.0,16049352.0,1.07,0.8368,0.262,0.2618,-0.0409999999999999,-0.7385,10152000.0,10152000.0,-1573000.0
3227,1034900000.0,0.0561,851500000.0,183400000.0,0.0,95900000.0,126600000.0,56800000.0,13000000.0,40300000.0,3900000.0,0.0,800000.0,36400000.0,0.0,36400000.0,2.15,2.12,16866524.0,16850000.0,1.64,0.1772,0.086,0.0515,0.035,0.0576,89400000.0,53300000.0,36400000.0
3228,50000.0,0.0,2000.0,48000.0,22629000.0,11193000.0,33779000.0,-33731000.0,-7605000.0,-26126000.0,0.0,0.0,0.0,-26126000.0,0.0,-26126000.0,-2.5,-2.5,11086895.0,10587677.0,0.0,0.96,-634.26,-674.62,-522.52,-434.44,-31713000.0,-33731000.0,-26126000.0
3229,116038000.0,0.006,0.0,116038000.0,0.0,54154000.0,75539000.0,40499000.0,0.0,40499000.0,7562000.0,0.0,0.0,32937000.0,0.0,32937000.0,2.13,2.12,15509803.0,15488000.0,0.787,1.0,0.3879999999999999,0.349,0.284,0.2838,45031000.0,40499000.0,32937000.0
3230,1390394000.0,-0.0041,1145347000.0,245047000.0,0.0,78189000.0,316608000.0,-71561000.0,3018000.0,-73836000.0,247000.0,0.0,0.0,-74083000.0,0.0,-74083000.0,-14.9,-14.9,5056822.0,4968700.0,0.0,0.1762,-0.025,-0.0509,-0.053,-0.0613,-34879000.0,-70818000.0,-74083000.0
3231,369100000.0,-0.0126,248700000.0,120400000.0,0.0,236100000.0,289100000.0,-168700000.0,9500000.0,-145200000.0,-4000000.0,-50200000.0,0.0,-141200000.0,0.0,-141200000.0,-41.76,-41.76,3180540.0,3180540.0,1.0,0.3262,-0.298,-0.3677,-0.3829999999999999,-0.0843,-110000000.0,-135700000.0,-191400000.0
3232,3705700000.0,0.0322,889800000.0,2815900000.0,0.0,789000000.0,2839500000.0,-23600000.0,443700000.0,-294100000.0,51100000.0,-290600000.0,0.0,-345200000.0,0.0,-345200000.0,-1.99,-1.99,180903657.0,180903657.0,0.0,0.7599,0.264,0.0404,-0.093,0.0109,979400000.0,149600000.0,-635800000.0
3233,444000.0,0.1269,0.0,444000.0,3986000.0,10685000.0,14671000.0,-14227000.0,1915000.0,-16105000.0,0.0,-3000.0,0.0,-16105000.0,260000.0,-16365000.0,-1.54,-1.54,11591851.0,10631000.0,0.0,1.0,-28.11,-31.9595,-36.858,-32.7905,-12481000.0,-14190000.0,-16108000.0
3234,11777000000.0,-0.0667,8947000000.0,2830000000.0,0.0,1386000000.0,2028000000.0,802000000.0,524000000.0,1503000000.0,-4000000.0,539000000.0,0.0,1507000000.0,556000000.0,2063000000.0,11.46,11.46,186650073.0,180000000.0,7.0,0.2403,0.21,0.1721,0.175,0.0546,2474000000.0,2027000000.0,2046000000.0
3235,129392000.0,0.0666,102295000.0,27097000.0,0.0,16053000.0,17611000.0,9486000.0,1122000.0,13459000.0,-6729000.0,24000.0,0.0,20188000.0,501000.0,19687000.0,1.26,1.25,17669314.0,15581000.0,0.25,0.2094,0.1689999999999999,0.1127,0.152,-0.0775,21856000.0,14581000.0,20212000.0
3236,0.0,0.0,0.0,0.0,10906871.0,6990828.0,17897699.0,-17897699.0,110924.0,-18008623.0,0.0,0.0,0.0,-18008623.0,0.0,-18008623.0,-0.57,-0.57,35335378.0,31389220.0,0.0,0.0,-71.811,0.0,-74.28,0.0,-17261319.0,-17897699.0,-18008623.0
3237,3888000.0,-0.253,0.0,3888000.0,36719000.0,12632000.0,49351000.0,-45463000.0,0.0,-44348000.0,0.0,0.0,0.0,-44348000.0,0.0,-44348000.0,-2.13,-2.13,23962114.0,20822560.0,0.0,1.0,-11.331,-11.4064,-11.406,-8.3886,-44055000.0,-44348000.0,-44348000.0
3239,52603986.0,0.4546,31543608.0,21060378.0,0.0,31701122.0,31701122.0,-10640744.0,174409.0,-11206648.0,0.0,0.0,0.0,-11206648.0,213133.0,-11419781.0,-0.23,-0.23,51129819.0,50050696.0,0.0,0.4004,-0.208,-0.2097,-0.217,-0.2235,-10960077.0,-11032239.0,-11206648.0
3240,298375000.0,0.0515,178295000.0,120080000.0,0.0,94621000.0,94621000.0,25459000.0,45000.0,26282000.0,5798000.0,-525000.0,0.0,20484000.0,0.0,20484000.0,2.01,1.97,10135680.0,10135680.0,0.91,0.4024,0.102,0.0882,0.069,0.039,30357000.0,26327000.0,19959000.0
3241,257286000.0,0.3133,41491000.0,215795000.0,0.0,22570000.0,102418000.0,113377000.0,27666000.0,75543000.0,928000.0,0.0,0.0,74615000.0,0.0,74615000.0,6.4,6.34,11692101.0,11655000.0,0.0,0.8387,0.6659999999999999,0.4011,0.29,-0.4598,171244000.0,103209000.0,74615000.0
3242,49048000.0,-0.1362,0.0,49048000.0,0.0,9887000.0,9887000.0,39161000.0,0.0,38673000.0,1388000.0,488000.0,0.0,37285000.0,5297000.0,31988000.0,2.18,2.18,16189618.0,14649242.0,2.11,1.0,0.7879999999999999,0.7885,0.652,1.2975,38673000.0,38673000.0,37773000.0
3243,18326801.0,-0.3411,7478262.0,10848539.0,5786635.0,19199342.0,50103939.0,-39255400.0,811621.0,-41744103.0,-33910.0,1657383.0,0.0,-41710193.0,0.0,-41710193.0,-1.2,-1.2,40806053.0,34773613.0,0.0,0.5919,-1.985,-2.2335,-2.276,-0.2015,-36377519.0,-40932482.0,-40052810.0
3245,113401000.0,0.1519,69399000.0,44002000.0,7453000.0,31137000.0,38590000.0,5412000.0,402000.0,5157000.0,1871000.0,0.0,0.0,3286000.0,0.0,3286000.0,0.48,0.47,6761099.0,6911000.0,0.28,0.3879999999999999,0.084,0.049,0.0289999999999999,0.0134,9553000.0,5559000.0,3286000.0
3246,224403.0,-0.3338,135761.0,88642.0,24150480.0,13529587.0,40594387.0,-40505745.0,0.0,-38940538.0,4954.0,0.0,0.0,-38945492.0,0.0,-38945492.0,-2.2,-2.2,18396503.0,17741104.0,0.0,0.395,-151.02700000000002,-173.5295,-173.55200000000002,-141.2676,-33891015.0,-38940538.0,-38945492.0
3247,86843000.0,0.1669,0.0,86843000.0,0.0,33878000.0,40637000.0,46206000.0,0.0,46206000.0,10101000.0,0.0,0.0,36105000.0,0.0,36105000.0,2.11,2.01,18874891.0,17151222.0,0.35,1.0,0.551,0.5321,0.416,-1.0034,47887000.0,46206000.0,36105000.0
3248,85601000.0,0.0746,64684000.0,20917000.0,0.0,11119000.0,15286000.0,5631000.0,1193000.0,3987000.0,713000.0,633000.0,0.0,3274000.0,0.0,3274000.0,0.12,0.12,28293902.0,27653827.0,0.0,0.2444,0.094,0.0605,0.038,0.0274,8004000.0,5180000.0,3907000.0
3249,507092000.0,-0.0145,374795000.0,132297000.0,26440000.0,124956000.0,151396000.0,-19099000.0,6009000.0,17859000.0,-17445000.0,-7345000.0,-34618000.0,35304000.0,0.0,35304000.0,1.45,1.44,24199054.0,24290563.0,0.0,0.2609,0.077,0.0471,0.07,-0.0626,38980000.0,23868000.0,27959000.0
3250,823535000.0,-0.252,455028000.0,368507000.0,0.0,407375000.0,600165000.0,-231658000.0,26217000.0,-156345000.0,-6124000.0,-62051000.0,0.0,-150221000.0,12133000.0,-162354000.0,-7.84,-7.84,21460758.0,20698310.0,0.0,0.4475,-0.118,-0.158,-0.1969999999999999,-0.1944,-96833000.0,-130128000.0,-212272000.0
3251,7845332.0,28.0937,5819925.0,2025407.0,0.0,20857078.0,61390928.0,-59365521.0,122973.0,-58706773.0,-699000.0,-2204755.0,-96132.0,-58007773.0,0.0,-58007773.0,-4.33,-4.33,14496535.0,13403846.0,0.0,0.2582,-6.796,-7.4673,-7.394,-5.0026,-53316428.0,-58583800.0,-60212528.0
3252,468049906.0,0.1985,345534015.0,122515891.0,16366393.0,82098073.0,88342050.0,34173841.0,13570956.0,31266577.0,15814600.0,2716278.0,0.0,15451977.0,2716278.0,12735699.0,0.66,0.66,19304921.0,19304921.0,0.0,0.2618,0.121,0.0958,0.027,0.2255,56676225.0,44837533.0,18168255.0
3253,12162068.9655,5.6216,0.0,12162068.9655,161242528.7356,28801149.4253,190043678.1609,-177881609.1954,145977.0115,-149989655.1724,-452873.5632,0.0,0.0,-149536781.6092,0.0,-149536781.6092,-3.6437,-3.6437,42510680.4598,47224410.3448,0.0,1.0,-14.0655,-12.3206,-14.1322,-13.3683,-148832183.908,-149843678.1609,-149536781.6092
3254,609568000.0,0.4187,82779000.0,526789000.0,7943000.0,76712000.0,208408000.0,318381000.0,20756000.0,295584000.0,0.0,-24000.0,0.0,295584000.0,0.0,295584000.0,1.46,1.45,204794051.0,202163000.0,1.3330000000000002,0.8642,0.722,0.519,0.485,0.3635,439898000.0,316340000.0,295560000.0
3256,612201000.0,0.0416,315273000.0,296928000.0,0.0,99023000.0,103364000.0,193564000.0,5599000.0,38906000.0,2397000.0,0.0,0.0,36509000.0,40000.0,36469000.0,5.04,4.9,6918565.0,7232014.0,0.0,0.485,0.08,0.0727,0.06,0.0135,48755000.0,44505000.0,36509000.0
3257,72977000.0,0.0697,0.0,72977000.0,0.0,36092000.0,45068000.0,27909000.0,0.0,27909000.0,6620000.0,0.0,0.0,21289000.0,0.0,21289000.0,1.55,1.54,13796549.0,13796549.0,0.31,1.0,0.482,0.3824,0.292,0.3989999999999999,35171000.0,27909000.0,21289000.0
3258,65719857.0,0.107,38977570.0,26742287.0,0.0,18709419.0,18766193.0,7976094.0,8427.0,11136196.0,-157291.0,0.0,-1115825.0,11293487.0,0.0,11293487.0,0.75,0.75,14964281.0,14962760.0,0.425,0.4069,0.2769999999999999,0.1696,0.172,-0.1485,18178857.0,11144623.0,11293487.0
3259,251395000.0,0.3182,1228000.0,250167000.0,31970000.0,128767000.0,235316000.0,14851000.0,0.0,3306000.0,3065000.0,0.0,0.0,241000.0,0.0,241000.0,0.01,0.01,19406466.0,19294000.0,0.0,0.9951,0.031,0.0132,0.001,-0.0559,7876000.0,3306000.0,241000.0
3261,6261000.0,-0.0742,0.0,6261000.0,0.0,8308000.0,8549000.0,-2288000.0,0.0,844000.0,197000.0,42000.0,0.0,647000.0,0.0,647000.0,0.04,0.04,15144562.0,15158067.0,0.03,1.0,0.173,0.1348,0.103,-0.0054,1085000.0,844000.0,689000.0
3262,31214000.0,1.5604,1712000.0,29502000.0,0.0,7270000.0,18427000.0,11075000.0,2155000.0,54366000.0,0.0,0.0,0.0,54366000.0,18014000.0,36352000.0,2.1,2.1,19473833.0,19473833.0,1.4,0.9452,1.923,1.8108,1.165,-8.5636,60010000.0,56521000.0,54366000.0
3263,113771898.0,0.2264,58295205.0,55476693.0,0.0,46285479.0,50648033.0,4828660.0,1821597.0,3007063.0,-86183.0,0.0,0.0,3093246.0,0.0,3093246.0,0.29,0.29,10743373.0,10686813.0,0.4,0.4876,0.0579999999999999,0.0424,0.027,0.172,6615810.0,4828660.0,3093246.0
3264,298616000.0,0.1171,232293000.0,66323000.0,0.0,30936000.0,29261000.0,35387000.0,0.0,35655000.0,7167000.0,0.0,0.0,19300000.0,0.0,28488000.0,0.83,0.83,34498852.0,34776533.0,0.33,0.2221,0.118,0.1122,0.072,0.1019,31514000.0,29988000.0,19300000.0
3265,97366000.0,0.0882,0.0,97366000.0,0.0,64665000.0,64665000.0,32701000.0,0.0,32701000.0,7721000.0,0.0,0.0,24980000.0,0.0,24980000.0,2.01,2.0,12400608.0,12400608.0,0.56,1.0,0.505,0.3359,0.257,-6.5431,49208000.0,32701000.0,24980000.0
3266,22884953.0,0.1383,2459170.0,20425783.0,0.0,4143260.0,4143260.0,16282523.0,10739651.0,-10531248.0,1922.0,0.0,0.0,-10533170.0,0.0,-10533170.0,-0.55,-0.55,18820528.0,19127636.0,0.6,0.8925,0.009,0.0091,-0.46,-1.9833,208403.0,208403.0,-10533170.0
3268,65786817.0,0.0953,55617171.0,10169646.0,0.0,9758688.0,14500767.0,-4331121.0,847179.0,-4936182.0,0.0,0.0,0.0,-4936182.0,0.0,-4936182.0,-1.28,-1.28,3863019.0,3868324.0,0.0,0.1546,-0.025,-0.0622,-0.075,-0.0514,-1634366.0,-4089003.0,-4936182.0
3269,47564367816.092,-0.0303,0.0,47564367816.092,0.0,0.0,42037931034.4828,5526436781.6092,1541379310.3448,3750574712.6437,1504597701.1494,234482758.6207,0.0,2245977011.4943,0.0,2245977011.4943,0.7241,0.7126,3057536320.6897,3057536320.6897,0.9356,1.0,0.3241,0.1113,0.054,0.0427,13391954022.9885,5291954022.9885,2480459770.1149
3270,22036278.0,0.1635,6587486.0,15448792.0,0.0,11298089.0,11931943.0,3516849.0,166888.0,3514178.0,105395.0,0.0,0.0,3408783.0,573348.0,2835435.0,0.14,0.14,19766486.0,19581000.0,0.0,0.7011,0.196,0.1669999999999999,0.129,0.0846,4314920.0,3681066.0,3408783.0
3271,443623188.4058,0.2251,-219260869.5652,662884057.971,0.0,-140159420.2899,-156594202.8986,819478260.8696,-246376.8116,64623188.4058,12681159.4203,608695.6522,0.0,51942028.9855,0.0,51942028.9855,0.8487,0.8414,883081.942,883081.942,0.0,1.4943,0.0025,0.1451,0.0017,0.7157,76898550.7246,64376811.5942,52550724.6377
3272,174909741.0,-0.0022,135575004.0,39334737.0,0.0,29780956.0,30936866.0,8397871.0,3778328.0,4560570.0,861969.0,0.0,0.0,3698601.0,0.0,3698601.0,0.38,0.37,9772787.0,9772787.0,0.6,0.2249,0.086,0.0477,0.021,0.0282,14969040.0,8338898.0,3698601.0
3273,534060000.0,0.196,303460000.0,230600000.0,0.0,133256000.0,209381000.0,21219000.0,3649000.0,16578000.0,4374000.0,0.0,0.0,12204000.0,0.0,12204000.0,1.49,1.49,8361805.0,8194000.0,0.0,0.4318,0.091,0.0379,0.023,0.0685,48551000.0,20227000.0,12204000.0
3274,115944000.0,0.1796,83676000.0,32268000.0,12745000.0,15156000.0,27901000.0,4367000.0,47000.0,4442000.0,-378000.0,0.0,0.0,4820000.0,0.0,4820000.0,0.14,0.13,35506366.0,35642000.0,0.0,0.2783,0.045,0.0387,0.042,-0.2271,5191000.0,4489000.0,4820000.0
3275,27047000.0,0.8766,6479000.0,20568000.0,22095000.0,60463000.0,82558000.0,-61990000.0,0.0,-61082000.0,22000.0,0.0,0.0,-61104000.0,0.0,-61104000.0,-3.48,-3.48,19328278.0,17572938.0,0.0,0.7605,-2.122,-2.2584,-2.259,-1.7198,-57381000.0,-61082000.0,-61104000.0
3276,122300000.0,-0.0858,0.0,122300000.0,0.0,71459000.0,89153000.0,33147000.0,0.0,36462000.0,9711000.0,0.0,0.0,26751000.0,0.0,26751000.0,3.2,3.13,9018436.0,8365360.0,2.76,1.0,0.319,0.2981,0.2189999999999999,0.2493,39001000.0,36462000.0,26751000.0
3278,606544000.0,0.1201,399155000.0,207389000.0,0.0,202820000.0,206336000.0,1053000.0,9757000.0,-968000.0,17312000.0,0.0,0.0,-18280000.0,389000.0,-18669000.0,-1.11,-1.11,16927988.0,16815020.0,0.0,0.3419,0.065,0.0145,-0.031,-0.0432,39253000.0,8789000.0,-18280000.0
3279,105555000.0,-0.0693,31280000.0,74275000.0,18190000.0,34336000.0,52526000.0,21749000.0,0.0,23207000.0,4485000.0,0.0,0.0,18722000.0,0.0,18722000.0,1.3,1.27,14211457.0,14442000.0,0.0,0.7037,0.276,0.2199,0.177,0.2867,29117000.0,23207000.0,18722000.0
3280,0.0,0.0,0.0,0.0,37173000.0,10654000.0,70045000.0,-70045000.0,-11000.0,-70027000.0,-8511000.0,0.0,0.0,-61516000.0,0.0,-61516000.0,-1.85,-1.85,35128771.0,33300704.0,0.0,0.0,-26.205,0.0,-27.543000000000003,0.0,-69512000.0,-70038000.0,-61516000.0
3281,1095930000.0,0.0818,849756000.0,246174000.0,18707000.0,85283000.0,204104000.0,42070000.0,5702000.0,36368000.0,11526000.0,0.0,0.0,24842000.0,0.0,24842000.0,0.75,0.75,33176024.0,33176024.0,0.44,0.2246,0.069,0.0384,0.023,0.0533,75874000.0,42070000.0,24842000.0
3282,326970000.0,0.1573,0.0,326970000.0,0.0,146263000.0,193043000.0,133927000.0,0.0,133927000.0,34999000.0,0.0,0.0,98928000.0,0.0,98928000.0,2.02,2.01,48860557.0,48860557.0,0.8,1.0,0.457,0.4096,0.303,0.5849,149337000.0,133927000.0,98928000.0
3283,134300000.0,0.0619,0.0,134300000.0,0.0,95396000.0,120093000.0,14207000.0,0.0,14207000.0,2813000.0,0.0,0.0,11394000.0,0.0,11394000.0,0.201,0.201,58491007.0,56675969.0,0.0,1.0,0.135,0.1058,0.085,0.4141,18154000.0,14207000.0,11394000.0
3284,76210000.0,0.0534,0.0,76210000.0,0.0,20723000.0,49505000.0,26705000.0,9977000.0,24196000.0,0.0,0.0,0.0,24196000.0,0.0,24196000.0,1.76,1.76,13745924.0,13722000.0,2.68,1.0,0.773,0.4484,0.317,0.4017,58936000.0,34173000.0,24196000.0
3285,876828000.0,0.0815,726866000.0,149962000.0,0.0,123920000.0,124008000.0,25954000.0,1946000.0,23994000.0,38151000.0,354000.0,0.0,-14157000.0,0.0,-14157000.0,-0.67,-0.67,21205536.0,21196388.0,0.0,0.171,0.04,0.0296,-0.016,0.0087,34800000.0,25940000.0,-13803000.0
3286,227539000.0,-0.2887,166343000.0,61196000.0,0.0,83550000.0,98677000.0,-37481000.0,5000.0,-59568000.0,33000.0,-1000.0,0.0,-59601000.0,0.0,-59601000.0,-0.88,-0.88,135664877.0,135664877.0,0.0,0.2689,-0.258,-0.2618,-0.262,-0.133,-58693000.0,-59563000.0,-59602000.0
3287,238854000.0,0.1658,146603000.0,92251000.0,0.0,66037000.0,153346000.0,-61095000.0,3969000.0,-65199000.0,-2746000.0,139000.0,0.0,-62453000.0,0.0,-62453000.0,-3.34,-3.34,19411467.0,18713000.0,0.0,0.3862,-0.118,-0.2563,-0.261,-0.0892,-28076000.0,-61230000.0,-62314000.0
3288,73207000.0,0.2228,0.0,73207000.0,0.0,36169000.0,44475000.0,28732000.0,0.0,28732000.0,7803000.0,0.0,0.0,20929000.0,0.0,20929000.0,2.4,2.39,8992584.0,8992584.0,0.44,1.0,0.455,0.3925,0.286,0.4163,33308000.0,28732000.0,20929000.0
3289,413412000.0,0.0092,240560000.0,172852000.0,0.0,30005000.0,58333000.0,114519000.0,20694000.0,84911000.0,21207000.0,0.0,0.0,63704000.0,0.0,63704000.0,0.96,0.9,67745114.0,66295240.0,0.0,0.4181,0.312,0.2554,0.154,0.3188,128882000.0,105605000.0,63704000.0
3291,3389537.0,-0.2282,0.0,3389537.0,0.0,968378.0,3801304.0,-411767.0,464811.0,-472159.0,0.0,0.0,0.0,-472159.0,0.0,-472159.0,-0.47,-0.47,2300000.0,996710.0,0.0,1.0,0.018,-0.0022,-0.139,-0.2237,60915.0,-7348.0,-472159.0
3292,633786000.0,0.2306,355505000.0,278281000.0,10552000.0,177414000.0,192100000.0,86181000.0,7032000.0,78895000.0,18482000.0,633000.0,0.0,60413000.0,0.0,60413000.0,5.45,5.3,11107296.0,11086000.0,0.87,0.4391,0.173,0.1356,0.095,0.0736,109495000.0,85927000.0,61046000.0
3293,6621839.0805,2.6896,0.0,6621839.0805,33924137.931,14413793.1034,48337931.0345,-41716091.954,910344.8276,-42626436.7816,1149.4253,0.0,0.0,-42627586.2069,0.0,-42627586.2069,-1.2414,-1.2414,36691798.8506,39140827.5862,0.0,1.0,-7.0437,-6.2998,-7.3989,-5.0,-40575862.069,-41716091.954,-42627586.2069
3294,135352000.0,0.0954,43176000.0,92176000.0,0.0,9567000.0,38750000.0,53426000.0,13678000.0,37467000.0,0.0,4716000.0,0.0,37467000.0,12250000.0,25217000.0,0.61,0.6,39634438.0,39634438.0,1.08,0.6809999999999999,0.5870000000000001,0.3779,0.186,0.41,79469000.0,51145000.0,42183000.0
3295,206186000.0,-0.0061,137863000.0,68323000.0,0.0,62572000.0,62572000.0,5751000.0,614000.0,5429000.0,1287000.0,0.0,0.0,4142000.0,0.0,4142000.0,0.21,0.21,19381762.0,19349000.0,0.0,0.3314,0.081,0.0293,0.02,0.1164,16655000.0,6043000.0,4142000.0
3296,114895000.0,0.0539,0.0,114895000.0,0.0,47223000.0,64817000.0,50078000.0,0.0,45122000.0,8782000.0,0.0,0.0,36340000.0,0.0,36340000.0,2.19,2.18,16285370.0,16587504.0,1.26,1.0,0.427,0.3927,0.316,0.4169,49073000.0,45122000.0,36340000.0
3297,2286282000.0,0.1653,1836704000.0,449578000.0,0.0,280608000.0,288117000.0,161461000.0,20484000.0,141289000.0,33626000.0,0.0,0.0,107663000.0,0.0,107663000.0,3.81,3.7,27923936.0,28234000.0,0.0,0.1966,0.076,0.0708,0.047,-0.0019,173513000.0,161773000.0,107663000.0
3298,41998000.0,0.0141,15692000.0,26306000.0,454000.0,7155000.0,7609000.0,18697000.0,0.0,19459000.0,904000.0,0.0,0.0,18555000.0,0.0,18555000.0,4.97,4.95,3734200.0,3734200.0,1.085,0.6264,0.534,0.4633,0.442,0.4118,22415000.0,19459000.0,18555000.0
3299,376245000.0,0.0792,322341000.0,53904000.0,0.0,1460000.0,43710000.0,10194000.0,0.0,10896000.0,3104000.0,0.0,0.0,7792000.0,0.0,7792000.0,0.54,0.54,14561450.0,14561450.0,0.0,0.1433,0.038,0.0289999999999999,0.021,0.0472,14260000.0,10896000.0,7792000.0
3300,451207000.0,-0.0623,187509000.0,263698000.0,0.0,139474000.0,202675000.0,61023000.0,7973000.0,38685000.0,18870000.0,15057000.0,0.0,19815000.0,0.0,19815000.0,1.24,1.24,15965472.0,15988000.0,0.68,0.5844,0.293,0.1034,0.044,-0.14,132377000.0,46658000.0,34872000.0
3301,53266338.0,0.3435,13684218.0,39582120.0,0.0,4250684.0,4250684.0,35331436.0,12338755.0,26805612.0,611034.0,0.0,0.0,26194578.0,0.0,26194578.0,1.64,1.64,15953810.0,15953571.0,1.359,0.7431,0.735,0.7349,0.492,-1.9228,39144367.0,39144367.0,26194578.0
3302,60625212.0,0.2242,34114044.0,26511168.0,9319116.0,20578058.0,29897174.0,-3386006.0,30988.0,-2482777.0,101543.0,0.0,0.0,-2584320.0,0.0,-2584320.0,-0.27,-0.27,9914711.0,9520947.0,0.0,0.4373,-0.02,-0.0404,-0.043,0.0064,-1188377.0,-2451789.0,-2584320.0
3303,32650000.0,0.1285,25907000.0,6743000.0,0.0,5539000.0,5539000.0,1204000.0,255000.0,949000.0,-41000.0,0.0,0.0,990000.0,0.0,990000.0,0.28,0.28,3356689.0,3500000.0,0.0,0.2065,0.046,0.0369,0.03,0.0017,1493000.0,1204000.0,990000.0
3304,0.0,-1.0,0.0,0.0,17042000.0,9329000.0,26371000.0,-26371000.0,100000.0,-25870000.0,0.0,0.0,0.0,-25870000.0,0.0,-25870000.0,-5.12,-5.12,7103842.0,5054823.0,0.0,0.0,-53.196000000000005,0.0,-54.728,0.0,-25651000.0,-25770000.0,-25870000.0
3305,150684000.0,0.1559,96003000.0,54681000.0,16210000.0,76106000.0,95598000.0,-40917000.0,3264000.0,-53042000.0,0.0,0.0,0.0,-53042000.0,157000.0,-53199000.0,-2.79,-2.79,21411500.0,19060000.0,0.0,0.3629,-0.309,-0.3303,-0.353,-0.1748,-46496000.0,-49778000.0,-53042000.0
3306,168938000.0,0.0965,89909000.0,79029000.0,0.0,60194000.0,69593000.0,9436000.0,4217000.0,5311000.0,1917000.0,612000.0,0.0,3394000.0,0.0,3394000.0,0.12,0.11,29439179.0,29401000.0,0.0,0.4678,0.1119999999999999,0.0564,0.02,-0.2039,18927000.0,9528000.0,4006000.0
3307,29224000.0,-0.1418,11868000.0,17356000.0,7361000.0,8257000.0,15618000.0,1738000.0,0.0,1897000.0,291000.0,0.0,0.0,1606000.0,0.0,1606000.0,0.19,0.19,8440427.0,8378000.0,0.0,0.5939,0.098,0.0649,0.055,0.0419,2852000.0,1897000.0,1606000.0
3311,27754000.0,-0.0664,3120000.0,24634000.0,0.0,1611000.0,3475000.0,21159000.0,5645000.0,-9005000.0,0.0,0.0,0.0,-9005000.0,0.0,-9005000.0,-0.85,-0.85,10652401.0,10652401.0,1.319,0.8876,-0.121,-0.1211,-0.324,-1.0974,-3360000.0,-3360000.0,-9005000.0
3312,287437000.0,0.9274,178738000.0,108699000.0,5611000.0,49047000.0,54658000.0,54041000.0,5335000.0,40927000.0,1737000.0,0.0,0.0,39190000.0,0.0,39190000.0,2.9,2.74,14239589.0,13512000.0,0.0,0.3782,0.176,0.1609,0.136,0.1293,50519000.0,46262000.0,39190000.0
3316,118651000.0,0.4904,0.0,118651000.0,0.0,7812000.0,28914000.0,89737000.0,0.0,89674000.0,-70000.0,63000.0,0.0,89744000.0,2451000.0,87293000.0,1.58,1.58,58022176.0,55136548.0,1.69,1.0,0.7559999999999999,0.7558,0.736,0.6475,89674000.0,89674000.0,89807000.0
3318,58384000.0,0.1424,10630000.0,47754000.0,0.0,3573000.0,3584000.0,44170000.0,12270000.0,5848000.0,0.0,0.0,0.0,5848000.0,0.0,5848000.0,0.29,0.29,20444564.0,20337000.0,1.4,0.8179,0.31,0.3103,0.1,-0.944,18118000.0,18118000.0,5848000.0
3320,778032000.0,-0.0126,472503000.0,305529000.0,34784000.0,205573000.0,240357000.0,65172000.0,25882000.0,44223000.0,-17105000.0,0.0,0.0,61328000.0,0.0,61328000.0,3.2,3.18,17860052.0,19163000.0,1.2,0.3927,0.134,0.0901,0.079,0.0742,104597000.0,70105000.0,61328000.0
